Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,3451.949951,3462.850098,3419.449951,3427.449951,3427.449951,1675100.0
2020-01-28,3431.100098,3434.199951,3382.399902,3394.199951,3394.199951,2092100.0
2020-01-29,3416.550049,3437.0,3406.0,3409.25,3409.25,1836400.0
2020-01-30,3416.600098,3416.899902,3358.449951,3367.350098,3367.350098,2158800.0
2020-01-31,3383.399902,3384.899902,3281.25,3291.699951,3291.699951,3694500.0
2020-02-03,3182.600098,3244.800049,3165.949951,3232.050049,3232.050049,2143900.0
2020-02-04,3257.350098,3328.350098,3256.600098,3322.399902,3322.399902,1845100.0
2020-02-05,3331.149902,3376.550049,3318.300049,3372.050049,3372.050049,1921800.0
2020-02-06,3381.5,3396.399902,3370.449951,3389.449951,3389.449951,1839600.0
2020-02-07,3386.899902,3412.0,3378.149902,3405.199951,3405.199951,1969900.0
2020-02-10,3405.0,3406.75,3345.5,3356.949951,3356.949951,2794800.0
2020-02-11,3379.699951,3401.949951,3376.850098,3379.899902,3379.899902,2377600.0
2020-02-12,3393.350098,3410.550049,3375.25,3378.25,3378.25,1828300.0
2020-02-13,3381.100098,3383.899902,3355.449951,3360.699951,3360.699951,1688500.0
2020-02-14,3364.850098,3383.399902,3336.600098,3342.5,3342.5,2133000.0
2020-02-17,3342.350098,3349.0,3296.600098,3300.149902,3300.149902,2124400.0
2020-02-18,3291.949951,3292.550049,3229.350098,3278.550049,3278.550049,2694400.0
2020-02-19,3316.949951,3336.550049,3298.800049,3330.550049,3330.550049,1946400.0
2020-02-20,3320.350098,3351.199951,3314.75,3324.800049,3324.800049,2492200.0
2020-02-24,3304.550049,3304.550049,3221.199951,3227.649902,3227.649902,2282300.0
2020-02-25,3247.850098,3252.350098,3202.449951,3208.75,3208.75,2043900.0
2020-02-26,3189.0,3203.600098,3158.699951,3166.449951,3166.449951,2331600.0
2020-02-27,3162.5,3164.5,3116.399902,3144.25,3144.25,2464400.0
2020-02-28,3076.050049,3079.25,3008.449951,3015.300049,3015.300049,3652700.0
2020-03-02,3073.5,3100.25,2936.100098,2963.850098,2963.850098,2754800.0
2020-03-03,2998.649902,3094.25,2997.0,3076.300049,3076.300049,2925000.0
2020-03-04,3083.149902,3087.0,3001.149902,3049.449951,3049.449951,2829300.0
2020-03-05,3069.899902,3088.600098,3027.0,3033.149902,3033.149902,2378900.0
2020-03-06,2923.850098,2970.25,2893.899902,2958.5,2958.5,2316700.0
2020-03-09,2900.699951,2902.850098,2785.25,2813.350098,2813.350098,5117500.0
2020-03-11,2804.100098,2833.399902,2769.699951,2785.550049,2785.550049,4159700.0
2020-03-12,2663.350098,2668.649902,2507.949951,2524.350098,2524.350098,5564100.0
2020-03-13,2377.350098,2652.949951,2203.699951,2625.949951,2625.949951,5942000.0
2020-03-16,2522.850098,2571.75,2433.5,2455.199951,2455.199951,4101900.0
2020-03-17,2470.699951,2545.25,2415.649902,2423.149902,2423.149902,3617300.0
2020-03-18,2470.050049,2476.850098,2309.399902,2338.050049,2338.050049,6141500.0
2020-03-19,2215.899902,2303.25,2164.75,2212.550049,2212.550049,4085900.0
2020-03-20,2237.050049,2398.699951,2220.550049,2379.899902,2379.899902,5284100.0
2020-03-23,2159.100098,2209.050049,2082.800049,2088.399902,2088.399902,2625100.0
2020-03-24,2144.949951,2192.649902,2068.800049,2100.0,2100.0,2771400.0
2020-03-25,2075.699951,2206.050049,2072.600098,2184.399902,2184.399902,2586000.0
2020-03-26,2208.0,2248.699951,2162.149902,2208.300049,2208.300049,3561700.0
2020-03-27,2269.850098,2292.699951,2177.699951,2211.899902,2211.899902,3092700.0
2020-03-30,2153.5,2198.350098,2120.050049,2162.800049,2162.800049,2355300.0
2020-03-31,2215.399902,2304.0,2197.449951,2295.050049,2295.050049,3647100.0
2020-04-01,2289.449951,2290.75,2208.949951,2227.449951,2227.449951,2556900.0
2020-04-03,2257.649902,2257.899902,2175.899902,2198.0,2198.0,3058600.0
2020-04-07,2268.0,2371.300049,2242.949951,2365.100098,2365.100098,4037700.0
2020-04-08,2341.649902,2444.149902,2316.899902,2355.899902,2355.899902,4295300.0
2020-04-09,2406.850098,2442.350098,2391.75,2436.600098,2436.600098,2805400.0
2020-04-13,2440.649902,2475.350098,2375.899902,2460.0,2460.0,2993800.0
2020-04-15,2495.050049,2572.5,2480.649902,2493.649902,2493.649902,3698500.0
2020-04-16,2480.850098,2553.350098,2474.449951,2536.899902,2536.899902,2890800.0
2020-04-17,2620.25,2620.25,2549.25,2573.399902,2573.399902,2437900.0
2020-04-20,2595.75,2596.199951,2552.0,2560.300049,2560.300049,2724500.0
2020-04-21,2508.0,2508.399902,2458.800049,2481.399902,2481.399902,3005400.0
2020-04-22,2492.149902,2533.25,2445.600098,2528.100098,2528.100098,3557900.0
2020-04-23,2541.649902,2567.199951,2519.699951,2525.050049,2525.050049,2686400.0
2020-04-24,2504.850098,2534.399902,2480.949951,2484.899902,2484.899902,3555400.0
2020-04-27,2514.0,2538.800049,2511.300049,2516.949951,2516.949951,2260000.0
2020-04-28,2543.300049,2546.949951,2510.399902,2517.600098,2517.600098,2754500.0
2020-04-29,2529.050049,2563.449951,2522.199951,2548.550049,2548.550049,3115800.0
2020-04-30,2590.300049,2691.949951,2581.449951,2679.949951,2679.949951,4690200.0
2020-05-04,2587.0,2590.75,2530.25,2534.100098,2534.100098,2764700.0
2020-05-05,2574.5,2597.399902,2528.050049,2535.850098,2535.850098,3156500.0
2020-05-06,2537.300049,2558.649902,2503.949951,2545.100098,2545.100098,3052500.0
2020-05-07,2530.550049,2548.75,2509.300049,2513.850098,2513.850098,2145000.0
2020-05-08,2553.649902,2562.0,2506.449951,2510.399902,2510.399902,2504500.0
2020-05-11,2536.399902,2565.0,2523.050049,2528.050049,2528.050049,2463900.0
2020-05-12,2516.949951,2533.800049,2488.75,2523.449951,2523.449951,3691500.0
2020-05-13,2630.050049,2630.050049,2565.149902,2587.899902,2587.899902,4741200.0
2020-05-14,2561.550049,2574.149902,2526.449951,2536.199951,2536.199951,2987400.0
2020-05-15,2555.350098,2569.850098,2532.350098,2555.850098,2555.850098,3610300.0
2020-05-18,2563.300049,2563.300049,2449.399902,2453.850098,2453.850098,3619000.0
2020-05-19,2487.600098,2511.100098,2462.850098,2472.949951,2472.949951,3290200.0
2020-05-20,2472.600098,2540.550049,2462.449951,2530.600098,2530.600098,3019400.0
2020-05-21,2537.600098,2553.649902,2515.850098,2545.5,2545.5,3036000.0
2020-05-22,2534.649902,2556.850098,2514.050049,2550.0,2550.0,2478100.0
2020-05-26,2565.899902,2610.0,2563.899902,2593.75,2593.75,3354900.0
2020-05-27,2604.75,2640.550049,2581.899902,2634.100098,2634.100098,3280900.0
2020-05-28,2648.050049,2677.600098,2641.75,2675.699951,2675.699951,2980400.0
2020-05-29,2666.5,2735.850098,2656.149902,2726.899902,2726.899902,5101500.0
2020-06-01,2756.600098,2805.649902,2752.5,2776.949951,2776.949951,3710800.0
2020-06-02,2793.800049,2801.300049,2766.25,2788.300049,2788.300049,3371500.0
2020-06-03,2818.600098,2827.600098,2782.550049,2791.699951,2791.699951,3326400.0
2020-06-04,2781.649902,2811.0,2765.449951,2802.350098,2802.350098,3795500.0
2020-06-05,2822.550049,2884.050049,2817.350098,2879.050049,2879.050049,4391700.0
2020-06-08,2932.149902,2938.25,2872.100098,2881.449951,2881.449951,4026600.0
2020-06-09,2900.300049,2904.949951,2836.0,2844.699951,2844.699951,2810100.0
2020-06-10,2852.550049,2865.399902,2836.100098,2849.0,2849.0,2339200.0
2020-06-11,2846.800049,2861.300049,2784.850098,2790.850098,2790.850098,2398500.0
2020-06-12,2690.0,2827.100098,2690.0,2819.75,2819.75,2884100.0
2020-06-15,2808.399902,2812.350098,2755.050049,2780.199951,2780.199951,3010700.0
2020-06-16,2832.199951,2845.300049,2759.300049,2797.199951,2797.199951,3568000.0
2020-06-17,2787.949951,2817.5,2776.550049,2788.300049,2788.300049,2476000.0
2020-06-18,2783.449951,2840.899902,2774.75,2833.899902,2833.899902,2859100.0
2020-06-19,2854.800049,2886.25,2841.350098,2876.899902,2876.899902,3753300.0
2020-06-22,2889.5,2921.050049,2876.350098,2912.649902,2912.649902,3106300.0
2020-06-23,2927.0,2968.300049,2922.199951,2962.300049,2962.300049,3490900.0
2020-06-24,2986.649902,2993.449951,2891.25,2902.050049,2902.050049,4100800.0
2020-06-25,2885.949951,2920.25,2867.800049,2874.25,2874.25,5320800.0
2020-06-26,2898.449951,2924.899902,2893.449951,2918.699951,2918.699951,3147700.0
2020-06-29,2906.5,2907.100098,2845.100098,2865.75,2865.75,2577400.0
2020-06-30,2886.550049,2905.899902,2850.350098,2860.0,2860.0,3349000.0
2020-07-01,2859.149902,2871.550049,2843.0,2867.300049,2867.300049,2519600.0
2020-07-02,2879.300049,2898.25,2874.050049,2891.0,2891.0,3592500.0
2020-07-03,2911.199951,2917.649902,2890.800049,2904.0,2904.0,2688100.0
2020-07-06,2929.800049,2969.100098,2921.050049,2954.800049,2954.800049,2902800.0
2020-07-07,2962.899902,2963.100098,2906.550049,2914.699951,2914.699951,2899600.0
2020-07-08,2926.699951,2940.399902,2892.399902,2898.25,2898.25,5786800.0
2020-07-09,2913.550049,2932.899902,2906.100098,2920.149902,2920.149902,3839000.0
2020-07-10,2912.949951,2924.449951,2878.850098,2904.949951,2904.949951,3273800.0
2020-07-13,2927.850098,2943.350098,2913.5,2927.25,2927.25,3310900.0
2020-07-14,2920.350098,2920.350098,2867.899902,2878.300049,2878.300049,2432700.0
2020-07-15,2899.399902,2910.800049,2846.899902,2858.850098,2858.850098,2593900.0
2020-07-16,2863.649902,2869.649902,2811.699951,2866.0,2866.0,2648700.0
2020-07-17,2882.0,2948.149902,2880.5,2942.699951,2942.699951,4456400.0
2020-07-20,2954.25,2971.300049,2945.100098,2957.949951,2957.949951,2294700.0
2020-07-21,2980.949951,3005.699951,2977.600098,3000.449951,3000.449951,3949000.0
2020-07-22,3011.550049,3030.100098,2976.449951,2994.550049,2994.550049,3813200.0
2020-07-23,2997.899902,3030.350098,2991.0,3012.350098,3012.350098,2706800.0
2020-07-24,2997.850098,3009.600098,2970.25,2993.449951,2993.449951,2574700.0
2020-07-27,3012.75,3019.600098,2971.0,3000.5,3000.5,2837000.0
2020-07-28,3009.100098,3059.050049,3007.899902,3055.300049,3055.300049,2663100.0
2020-07-29,3056.699951,3085.050049,3041.899902,3054.449951,3054.449951,2880900.0
2020-07-30,3054.649902,3061.350098,3002.399902,3014.649902,3014.649902,3676600.0
2020-07-31,3021.300049,3030.949951,3005.199951,3020.050049,3020.050049,2806800.0
2020-08-03,3021.899902,3022.149902,2989.800049,2994.899902,2994.899902,2704400.0
2020-08-04,3008.100098,3023.600098,2998.899902,3019.649902,3019.649902,2966000.0
2020-08-05,3039.050049,3061.5,3032.949951,3046.800049,3046.800049,3897400.0
2020-08-06,3061.199951,3082.199951,3048.0,3072.199951,3072.199951,3120800.0
2020-08-07,3078.899902,3096.899902,3075.899902,3091.399902,3091.399902,2638600.0
2020-08-10,3115.0,3116.850098,3098.449951,3110.850098,3110.850098,1736200.0
2020-08-11,3124.25,3139.800049,3106.300049,3110.949951,3110.949951,2439200.0
2020-08-12,3101.800049,3104.649902,3083.25,3099.350098,3099.350098,1907000.0
2020-08-13,3109.25,3127.600098,3101.350098,3112.600098,3112.600098,2741100.0
2020-08-14,3121.600098,3154.5,3082.25,3106.350098,3106.350098,3058300.0
2020-08-17,3124.050049,3152.699951,3104.75,3149.300049,3149.300049,3306300.0
2020-08-18,3155.949951,3204.300049,3154.75,3198.649902,3198.649902,2692300.0
2020-08-19,3216.550049,3223.75,3205.399902,3212.600098,3212.600098,2328900.0
2020-08-20,3192.149902,3261.149902,3180.149902,3249.949951,3249.949951,4866100.0
2020-08-21,3282.899902,3298.350098,3261.050049,3265.199951,3265.199951,3528000.0
2020-08-24,3285.399902,3299.949951,3268.399902,3274.300049,3274.300049,2120600.0
2020-08-25,3288.350098,3294.5,3245.699951,3256.25,3256.25,2429900.0
2020-08-26,3265.75,3268.850098,3248.050049,3257.399902,3257.399902,2583800.0
2020-08-27,3267.5,3277.899902,3250.949951,3256.550049,3256.550049,1759200.0
2020-08-28,3272.0,3293.399902,3261.949951,3265.149902,3265.149902,2638300.0
2020-08-31,3286.100098,3299.149902,3143.600098,3153.550049,3153.550049,4638000.0
2020-09-01,3168.949951,3207.699951,3144.600098,3196.949951,3196.949951,3063800.0
2020-09-02,3211.399902,3246.699951,3207.850098,3239.149902,3239.149902,2159800.0
2020-09-03,3255.399902,3263.199951,3231.350098,3246.949951,3246.949951,1850600.0
2020-09-04,3195.800049,3216.449951,3165.75,3175.449951,3175.449951,1857200.0
2020-09-07,3187.800049,3190.5,3135.0,3156.0,3156.0,1818300.0
2020-09-08,3166.5,3169.100098,3108.5,3117.25,3117.25,2012800.0
2020-09-09,3086.5,3139.550049,3063.399902,3129.949951,3129.949951,2909500.0
2020-09-10,3156.600098,3184.75,3140.649902,3180.300049,3180.300049,3091700.0
2020-09-11,3184.149902,3193.550049,3165.649902,3189.100098,3189.100098,2036300.0
2020-09-14,3206.550049,3228.949951,3188.100098,3202.0,3202.0,1858100.0
2020-09-15,3216.649902,3243.0,3213.800049,3235.350098,3235.350098,1632700.0
2020-09-16,3248.399902,3257.550049,3232.149902,3247.0,3247.0,1883700.0
2020-09-17,3234.899902,3251.399902,3211.399902,3222.899902,3222.899902,1933900.0
2020-09-18,3244.300049,3248.300049,3216.949951,3227.050049,3227.050049,2699400.0
2020-09-21,3232.949951,3233.050049,3101.899902,3117.5,3117.5,2239500.0
2020-09-22,3118.949951,3123.149902,3030.850098,3077.5,3077.5,2560400.0
2020-09-23,3101.25,3105.850098,3023.050049,3055.550049,3055.550049,2199500.0
2020-09-24,3010.399902,3015.25,2957.850098,2966.699951,2966.699951,2471800.0
2020-09-25,2995.550049,3038.699951,2973.399902,3033.25,3033.25,2192500.0
2020-09-28,3065.399902,3114.199951,3059.050049,3107.550049,3107.550049,1782700.0
2020-09-29,3137.449951,3143.5,3098.600098,3127.649902,3127.649902,2251900.0
2020-09-30,3143.350098,3145.850098,3088.699951,3110.949951,3110.949951,2241500.0
2020-10-01,3136.350098,3142.199951,3121.399902,3127.550049,3127.550049,1701500.0
2020-10-05,3146.300049,3156.100098,3124.899902,3137.850098,3137.850098,1673700.0
2020-10-06,3155.050049,3158.449951,3125.75,3143.149902,3143.149902,1532000.0
2020-10-07,3143.399902,3167.199951,3131.899902,3141.100098,3141.100098,2551400.0
2020-10-08,3149.75,3159.850098,3128.649902,3145.199951,3145.199951,1807800.0
2020-10-09,3149.949951,3160.399902,3132.850098,3136.300049,3136.300049,2224900.0
2020-10-12,3146.699951,3160.550049,3105.550049,3123.300049,3123.300049,1499700.0
2020-10-13,3130.5,3167.949951,3119.899902,3146.050049,3146.050049,1610800.0
2020-10-14,3143.25,3156.75,3109.350098,3144.449951,3144.449951,2372200.0
2020-10-15,3153.850098,3168.050049,3094.600098,3103.100098,3103.100098,2147800.0
2020-10-16,3110.300049,3157.899902,3097.149902,3152.75,3152.75,2542300.0
2020-10-19,3173.050049,3194.0,3162.25,3186.300049,3186.300049,2402300.0
2020-10-20,3185.850098,3196.75,3161.75,3170.350098,3170.350098,1930200.0
2020-10-21,3193.649902,3222.75,3153.300049,3204.949951,3204.949951,2849600.0
2020-10-22,3203.149902,3233.949951,3184.0,3225.5,3225.5,2414300.0
2020-10-23,3242.75,3245.649902,3215.550049,3222.75,3222.75,2256200.0
2020-10-26,3224.75,3225.300049,3136.25,3152.5,3152.5,2212300.0
2020-10-27,3162.949951,3207.300049,3140.5,3200.050049,3200.050049,2727500.0
2020-10-28,3212.449951,3219.399902,3168.350098,3176.149902,3176.149902,1981200.0
2020-10-29,3154.149902,3195.600098,3151.199951,3190.949951,3190.949951,2216600.0
2020-10-30,3205.25,3257.350098,3200.199951,3233.5,3233.5,3223200.0
2020-11-02,3241.399902,3245.050049,3202.300049,3207.75,3207.75,2293100.0
2020-11-03,3232.350098,3244.600098,3203.5,3208.399902,3208.399902,3318200.0
2020-11-04,3206.800049,3227.350098,3180.850098,3211.600098,3211.600098,2354000.0
2020-11-05,3246.25,3311.949951,3240.149902,3306.850098,3306.850098,3199800.0
2020-11-06,3315.449951,3336.25,3307.600098,3318.199951,3318.199951,2529300.0
2020-11-09,3352.25,3372.949951,3337.300049,3368.399902,3368.399902,2187700.0
2020-11-10,3389.949951,3413.850098,3358.800049,3386.350098,3386.350098,2750900.0
2020-11-11,3396.0,3448.949951,3382.399902,3437.75,3437.75,3519200.0
2020-11-12,3444.350098,3454.100098,3428.449951,3447.449951,3447.449951,2618200.0
2020-11-13,3438.399902,3484.050049,3435.300049,3482.25,3482.25,2106600.0
2020-11-14,,,,,,
2020-11-17,3541.899902,3562.100098,3526.550049,3532.350098,3532.350098,3584800.0
2020-11-18,3530.449951,3546.25,3501.149902,3537.949951,3537.949951,2686300.0
2020-11-19,3526.5,3568.100098,3499.800049,3509.350098,3509.350098,3081100.0
2020-11-20,3516.699951,3549.25,3497.899902,3533.75,3533.75,2711900.0
2020-11-23,3562.699951,3605.350098,3558.199951,3594.75,3594.75,2876900.0
2020-11-24,3616.399902,3624.850098,3593.199951,3607.5,3607.5,2423100.0
2020-11-25,3625.300049,3632.300049,3556.050049,3562.350098,3562.350098,3533600.0
2020-11-26,3562.550049,3612.5,3538.149902,3604.050049,3604.050049,2487600.0
2020-11-27,3616.100098,3633.449951,3572.75,3605.899902,3605.899902,6597200.0
2020-12-01,3638.0,3670.100098,3618.0,3665.800049,3665.800049,2928300.0
2020-12-02,3674.449951,3713.75,3665.699951,3710.300049,3710.300049,3661600.0
2020-12-03,3738.649902,3770.199951,3723.149902,3764.649902,3764.649902,3631000.0
2020-12-04,3789.199951,3817.050049,3740.5,3782.199951,3782.199951,3924200.0
2020-12-07,3794.649902,3815.199951,3779.300049,3793.649902,3793.649902,2844500.0
2020-12-08,3824.050049,3825.350098,3760.899902,3783.699951,3783.699951,2809300.0
2020-12-09,3803.75,3808.850098,3772.050049,3779.699951,3779.699951,2829900.0
2020-12-10,3765.800049,3767.25,3694.25,3727.899902,3727.899902,3081200.0
2020-12-11,3740.149902,3789.0,3725.850098,3762.100098,3762.100098,5107800.0
2020-12-14,3780.850098,3806.800049,3778.449951,3801.350098,3801.350098,3603100.0
2020-12-15,3805.75,3819.199951,3766.649902,3815.300049,3815.300049,2769500.0
2020-12-16,3846.649902,3857.199951,3825.899902,3841.25,3841.25,3027600.0
2020-12-17,3857.050049,3868.899902,3816.199951,3826.649902,3826.649902,2193200.0
2020-12-18,3833.75,3843.75,3794.600098,3821.800049,3821.800049,2857600.0
2020-12-21,3811.550049,3813.350098,3558.949951,3640.550049,3640.550049,3631000.0
2020-12-22,3637.449951,3695.449951,3572.800049,3676.949951,3676.949951,3245600.0
2020-12-23,3677.300049,3720.5,3654.149902,3714.100098,3714.100098,2090200.0
2020-12-24,3754.199951,3778.649902,3723.75,3738.75,3738.75,2601500.0
2020-12-28,3765.800049,3791.25,3761.550049,3785.800049,3785.800049,1800400.0
2020-12-29,3804.800049,3809.899902,3742.25,3765.550049,3765.550049,1900600.0
2020-12-30,3776.399902,3823.0,3748.699951,3811.300049,3811.300049,2039400.0
2020-12-31,3810.800049,3827.649902,3791.899902,3800.600098,3800.600098,2539300.0
2021-01-01,,,,,,
