"Index Name","Date","Open","High","Low","Close"
"NIFTY PHARMA","01 Jan 2021","12933.1","13045.55","12875.55","13001.95"
"NIFTY PHARMA","31 Dec 2020","12829.75","12986.45","12797.95","12915.90"
"NIFTY PHARMA","30 Dec 2020","12898.6","12898.6","12753.85","12823.90"
"NIFTY PHARMA","29 Dec 2020","12932.3","13006.2","12802.85","12843.90"
"NIFTY PHARMA","28 Dec 2020","12989.4","12995.2","12842.55","12874.35"
"NIFTY PHARMA","24 Dec 2020","12815.9","12943.2","12694.55","12908.95"
"NIFTY PHARMA","23 Dec 2020","12558.05","12781.55","12481.35","12753.25"
"NIFTY PHARMA","22 Dec 2020","12328.55","12592.45","12020.7","12550.95"
"NIFTY PHARMA","21 Dec 2020","12752","12869.7","11949.6","12278.15"
"NIFTY PHARMA","18 Dec 2020","12632.6","12796.95","12559.4","12762.35"
"NIFTY PHARMA","17 Dec 2020","12585","12731.45","12561.25","12602.40"
"NIFTY PHARMA","16 Dec 2020","12492.9","12578.4","12437.85","12547.50"
"NIFTY PHARMA","15 Dec 2020","12498.35","12556.35","12400.7","12432.60"
"NIFTY PHARMA","14 Dec 2020","12399.75","12506.9","12395.55","12459.90"
"NIFTY PHARMA","11 Dec 2020","12460","12493.45","12277.5","12366.00"
"NIFTY PHARMA","10 Dec 2020","12453.1","12551.4","12338.1","12440.60"
"NIFTY PHARMA","09 Dec 2020","12463.55","12568.95","12408.05","12443.90"
"NIFTY PHARMA","08 Dec 2020","12588.8","12621.6","12327.55","12407.30"
"NIFTY PHARMA","07 Dec 2020","12376.45","12636.9","12314.8","12555.95"
"NIFTY PHARMA","04 Dec 2020","12248.55","12393.55","12131.9","12353.60"
"NIFTY PHARMA","03 Dec 2020","12151.55","12232.1","12083.1","12206.95"
"NIFTY PHARMA","02 Dec 2020","12073.35","12137.65","11986.55","12088.60"
"NIFTY PHARMA","01 Dec 2020","12021","12085.95","11875.6","12045.15"
"NIFTY PHARMA","27 Nov 2020","11840.4","11976.1","11792.35","11839.15"
"NIFTY PHARMA","26 Nov 2020","11665.15","11834.95","11604.65","11801.25"
"NIFTY PHARMA","25 Nov 2020","11977.75","12012.45","11600.75","11635.20"
"NIFTY PHARMA","24 Nov 2020","11808.9","11912.35","11680","11880.80"
"NIFTY PHARMA","23 Nov 2020","11569.7","11835.65","11525.4","11737.20"
"NIFTY PHARMA","20 Nov 2020","11600.85","11670.1","11454.8","11526.75"
"NIFTY PHARMA","19 Nov 2020","11581.55","11741.35","11539.55","11566.60"
"NIFTY PHARMA","18 Nov 2020","11688.5","11708.15","11523.25","11612.95"
"NIFTY PHARMA","17 Nov 2020","11816.6","11837.3","11633.05","11690.80"
"NIFTY PHARMA","14 Nov 2020","11795.25","11804.95","11754.15","11772.45"
"NIFTY PHARMA","13 Nov 2020","11640.5","11744.75","11619.85","11726.45"
"NIFTY PHARMA","12 Nov 2020","11548.7","11788.1","11494.55","11600.80"
"NIFTY PHARMA","11 Nov 2020","11274.05","11601.7","11224.4","11570.35"
"NIFTY PHARMA","10 Nov 2020","11670.25","11673.7","11136.65","11168.90"
"NIFTY PHARMA","09 Nov 2020","11803.55","11809.55","11567.55","11674.35"
"NIFTY PHARMA","06 Nov 2020","11735.5","11753.45","11596.7","11623.35"
"NIFTY PHARMA","05 Nov 2020","11677.4","11721.85","11595.7","11704.95"
"NIFTY PHARMA","04 Nov 2020","11456.75","11681","11430.65","11608.65"
"NIFTY PHARMA","03 Nov 2020","11214.6","11400.85","11204.05","11361.00"
"NIFTY PHARMA","02 Nov 2020","11256.25","11281.6","11096.25","11175.30"
"NIFTY PHARMA","30 Oct 2020","11267.65","11301.95","11135.15","11243.75"
"NIFTY PHARMA","29 Oct 2020","11284.1","11394.75","11174.1","11226.00"
"NIFTY PHARMA","28 Oct 2020","11531.7","11625.95","11295.45","11325.10"
"NIFTY PHARMA","27 Oct 2020","11350.55","11539.05","11284.7","11511.50"
"NIFTY PHARMA","26 Oct 2020","11564.5","11578.75","11263.8","11334.20"
"NIFTY PHARMA","23 Oct 2020","11573.15","11681.25","11473.45","11503.05"
"NIFTY PHARMA","22 Oct 2020","11645.85","11645.85","11316.35","11545.30"
"NIFTY PHARMA","21 Oct 2020","11696.3","11712.55","11444.35","11645.70"
"NIFTY PHARMA","20 Oct 2020","11626.55","11746.2","11551.3","11644.40"
"NIFTY PHARMA","19 Oct 2020","11911.65","11923.95","11592.95","11616.65"
"NIFTY PHARMA","16 Oct 2020","11637.45","11854.7","11596.8","11814.10"
"NIFTY PHARMA","15 Oct 2020","11891.85","11932.3","11571.05","11637.90"
"NIFTY PHARMA","14 Oct 2020","11956.55","12011.45","11740.9","11857.25"
"NIFTY PHARMA","13 Oct 2020","12149.65","12331.05","11892.5","11937.10"
"NIFTY PHARMA","12 Oct 2020","12067.9","12184","11987.05","12154.55"
"NIFTY PHARMA","09 Oct 2020","12230.15","12343.7","12017.95","12043.95"
"NIFTY PHARMA","08 Oct 2020","11968.8","12255.7","11910.9","12209.20"
"NIFTY PHARMA","07 Oct 2020","12009.05","12119.4","11880.25","11915.00"
"NIFTY PHARMA","06 Oct 2020","12084.8","12161.1","11979.05","12009.45"
"NIFTY PHARMA","05 Oct 2020","11881.25","12073.4","11748.95","12024.00"
"NIFTY PHARMA","01 Oct 2020","11869.1","11893.2","11710.1","11822.90"
"NIFTY PHARMA","30 Sep 2020","11745","12015.7","11691.5","11772.85"
"NIFTY PHARMA","29 Sep 2020","11857","11874.1","11680.9","11709.50"
"NIFTY PHARMA","28 Sep 2020","11724.75","11842.35","11528.25","11796.60"
"NIFTY PHARMA","25 Sep 2020","11513.05","11666","11383.35","11595.90"
"NIFTY PHARMA","24 Sep 2020","11581.1","11717.45","11268.9","11334.60"
"NIFTY PHARMA","23 Sep 2020","12032.45","12052.4","11608","11685.90"
"NIFTY PHARMA","22 Sep 2020","11889.1","11952.1","11540.4","11876.85"
"NIFTY PHARMA","21 Sep 2020","12341.75","12496.7","11724","11799.55"
"NIFTY PHARMA","18 Sep 2020","11958.2","12528.85","11926.65","12320.90"
"NIFTY PHARMA","17 Sep 2020","11701","11785.05","11647.6","11735.95"
"NIFTY PHARMA","16 Sep 2020","11506.75","11727.7","11436.3","11688.55"
"NIFTY PHARMA","15 Sep 2020","11269.55","11604.35","11263.15","11450.50"
"NIFTY PHARMA","14 Sep 2020","11361.45","11376.55","11186.5","11233.30"
"NIFTY PHARMA","11 Sep 2020","11308.3","11375.9","11240.3","11313.30"
"NIFTY PHARMA","10 Sep 2020","11366.05","11402.45","11233.8","11303.40"
"NIFTY PHARMA","09 Sep 2020","11038.6","11343.45","11006.8","11304.10"
"NIFTY PHARMA","08 Sep 2020","11302.55","11367.2","11058.6","11093.20"
"NIFTY PHARMA","07 Sep 2020","11343.1","11415.75","11150.75","11269.85"
"NIFTY PHARMA","04 Sep 2020","11397.3","11616.8","11220.3","11281.45"
"NIFTY PHARMA","03 Sep 2020","11453.35","11567.15","11365.15","11511.85"
"NIFTY PHARMA","02 Sep 2020","11370.75","11467.95","11259.8","11404.25"
"NIFTY PHARMA","01 Sep 2020","11103.65","11401.5","11052.4","11339.50"
"NIFTY PHARMA","31 Aug 2020","11675.7","11710.15","11005.9","11079.80"
"NIFTY PHARMA","28 Aug 2020","11658.75","11697.15","11572.7","11622.90"
"NIFTY PHARMA","27 Aug 2020","11516.4","11640.85","11509.15","11588.05"
"NIFTY PHARMA","26 Aug 2020","11532.55","11536.15","11444.5","11484.55"
"NIFTY PHARMA","25 Aug 2020","11649.75","11674.55","11485.15","11500.00"
"NIFTY PHARMA","24 Aug 2020","11681.95","11696.45","11508.3","11572.25"
"NIFTY PHARMA","21 Aug 2020","11659.75","11733.95","11594.05","11614.90"
"NIFTY PHARMA","20 Aug 2020","11520.85","11650.75","11503.05","11540.90"
"NIFTY PHARMA","19 Aug 2020","11647.7","11704.85","11510.35","11537.90"
"NIFTY PHARMA","18 Aug 2020","11620.75","11694.2","11537.4","11581.70"
"NIFTY PHARMA","17 Aug 2020","11731.5","11751","11547.55","11595.35"
"NIFTY PHARMA","14 Aug 2020","11529.4","11800.65","11465.7","11640.40"
"NIFTY PHARMA","13 Aug 2020","11621.5","11718.9","11456.5","11477.95"
"NIFTY PHARMA","12 Aug 2020","11766.4","11766.4","11536.75","11590.25"
"NIFTY PHARMA","11 Aug 2020","12021.85","12045.3","11712.4","11772.25"
"NIFTY PHARMA","10 Aug 2020","11583.6","12027.95","11582.45","11941.40"
"NIFTY PHARMA","07 Aug 2020","11410.15","11468","11283.6","11333.00"
"NIFTY PHARMA","06 Aug 2020","11325.9","11478.5","11265","11403.65"
"NIFTY PHARMA","05 Aug 2020","11397.7","11413.85","11239.05","11263.75"
"NIFTY PHARMA","04 Aug 2020","11179.5","11337.7","11056.95","11316.95"
"NIFTY PHARMA","03 Aug 2020","11176.3","11389.95","11090.65","11128.40"
"NIFTY PHARMA","31 Jul 2020","10801.05","11194.45","10780.45","11148.90"
"NIFTY PHARMA","30 Jul 2020","10505.3","10788.3","10493.55","10766.05"
"NIFTY PHARMA","29 Jul 2020","10176.4","10469.1","10166.1","10441.15"
"NIFTY PHARMA","28 Jul 2020","10065.45","10168.55","10033.3","10128.05"
"NIFTY PHARMA","27 Jul 2020","10247.4","10265.55","9994.8","10062.05"
"NIFTY PHARMA","24 Jul 2020","10382.35","10476","10192.2","10237.95"
"NIFTY PHARMA","23 Jul 2020","10237.95","10335.3","10207.75","10322.15"
